id,equipamento_id,data_movimentacao,origem_local,origem_unidade,destino_local,destino_unidade,tipo_movimento,responsavel,observacoes,contador_mono_anterior,contador_mono_novo,contador_color_anterior,contador_color_novo
1018,512,DATA,LOCAL COLETA,,LOCAL ATUAL,,transferencia,,MOVIMENTO,,,,
1019,513,2026-06-14,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1020,514,2026-06-14,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1021,515,2026-06-14,,,CAT,,transferencia,,,,,,
1022,516,2026-06-14,,,CAT,,transferencia,,,,,,
1023,516,2026-06-15,CAT,,Ama Joamar,,saida_cliente,,Envio para cliente,,,,
1024,517,2026-06-15,,,CAT,,transferencia,,,,,,
1025,518,2026-06-15,,,CAT,,transferencia,,,,,,
1026,519,2026-06-15,,,CAT,,transferencia,,,,,,
1027,520,2026-06-15,,,CAT,,transferencia,,,,,,
1028,521,2026-06-15,,,CAT,,transferencia,,,,,,
1029,522,2026-06-15,,,CAT,,transferencia,,,,,,
1030,523,2026-06-15,,,CAT,,transferencia,,,,,,
1031,524,2026-06-15,,,CAT,,transferencia,,,,,,
1032,525,2026-06-15,,,CAT,,transferencia,,,,,,
1033,526,2026-06-15,,,CAT,,transferencia,,,,,,
1034,527,2026-06-15,,,CAT,,transferencia,,,,,,
1035,528,2026-06-15,,,CAT,,transferencia,,,,,,
1036,529,2026-06-15,,,CAT,,transferencia,,,,,,
1037,530,2026-06-15,,,CAT,,transferencia,,,,,,
1038,531,2026-06-15,,,CAT,,transferencia,,,,,,
1039,532,2026-06-15,,,CAT,,transferencia,,,,,,
1040,533,2026-06-15,,,CAT,,transferencia,,,,,,
1041,534,2026-06-15,,,CAT,,transferencia,,,,,,
1042,535,2026-06-15,,,CAT,,transferencia,,,,,,
1043,536,2026-06-15,,,CAT,,transferencia,,,,,,
1044,537,2026-06-15,,,CAT,,transferencia,,,,,,
1045,538,2026-06-15,,,CAT,,transferencia,,,,,,
1046,539,2026-06-15,,,CAT,,transferencia,,,,,,
1047,540,2026-06-15,,,CAT,,transferencia,,,,,,
1048,541,2026-06-15,,,CAT,,transferencia,,,,,,
1049,542,2026-06-15,,,CAT,,transferencia,,,,,,
1050,543,2026-06-15,,,CAT,,transferencia,,,,,,
1051,544,2026-06-15,,,CAT,,transferencia,,,,,,
1052,545,2026-06-15,,,CAT,,transferencia,,,,,,
1053,546,2026-06-15,,,CAT,,transferencia,,,,,,
1054,547,2026-06-15,,,CAT,,transferencia,,,,,,
1055,548,2026-06-15,,,CAT,,transferencia,,,,,,
1056,549,2026-06-15,,,CAT,,transferencia,,,,,,
1057,550,2026-06-15,,,CAT,,transferencia,,,,,,
1058,551,2026-06-15,,,CAT,,transferencia,,,,,,
1059,552,2026-06-15,,,CAT,,transferencia,,,,,,
1060,553,2026-06-15,,,CAT,,transferencia,,,,,,
1061,554,2026-06-15,,,CAT,,transferencia,,,,,,
1062,555,2026-06-15,,,CAT,,transferencia,,,,,,
1063,556,2026-06-15,,,CAT,,transferencia,,,,,,
1064,557,2026-06-15,,,CAT,,transferencia,,,,,,
1065,558,2026-06-15,,,CAT,,transferencia,,,,,,
1066,559,2026-06-15,,,CAT,,transferencia,,,,,,
1067,560,2026-06-15,,,CAT,,transferencia,,,,,,
1068,561,2026-06-15,,,CAT,,transferencia,,,,,,
1069,562,2026-06-15,,,CAT,,transferencia,,,,,,
1070,563,2026-06-15,,,CAT,,transferencia,,,,,,
1071,564,2026-06-15,,,CAT,,transferencia,,,,,,
1072,565,2026-06-15,,,CAT,,transferencia,,,,,,
1073,566,2026-06-15,,,CAT,,transferencia,,,,,,
1074,567,2026-06-15,,,CAT,,transferencia,,,,,,
1075,568,2026-06-15,,,CAT,,transferencia,,,,,,
1076,569,2026-06-15,,,CAT,,transferencia,,,,,,
1077,570,2026-06-15,,,CAT,,transferencia,,,,,,
1078,571,2026-06-15,,,CAT,,transferencia,,,,,,
1079,572,2026-06-15,,,CAT,,transferencia,,,,,,
1080,573,2026-06-15,,,CAT,,transferencia,,,,,,
1081,574,2026-06-15,,,CAT,,transferencia,,,,,,
1082,575,2026-06-15,,,CAT,,transferencia,,,,,,
1083,576,2026-06-15,,,CAT,,transferencia,,,,,,
1084,577,2026-06-15,Ama Joamar,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1085,535,2026-06-19,CAT,,P.A Alvorada,,saida_cliente,,Envio para cliente,,,,
1086,578,2026-06-19,P.S Vila Dirce,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1087,513,2026-06-19,CAT,,P.S Vila Dirce,,saida_cliente,,Envio para cliente,,,,
1088,513,2026-06-19,P.S Vila Dirce,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1089,514,2026-06-19,CAT,,P.S Vila Dirce,,saida_cliente,,Envio para cliente,,,,
1090,579,2026-06-19,CAT,,Upa Itu,,saida_cliente,,Envio para cliente,,,,
1091,580,2026-06-19,Upa Itu,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1092,566,2026-06-22,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1093,577,2026-06-22,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1094,565,2026-06-22,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1095,569,2026-06-22,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1096,581,2026-06-22,O.S Manutenção,,Ama Prates,,saida_cliente,,Envio para cliente,,,,
1097,582,2026-06-23,,,CAT,,entrada_estoque,,Entrada equipamento,,,,
1098,583,2026-06-23,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1099,584,2026-06-23,Ama Prates,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1100,585,2026-06-23,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1101,586,2026-06-23,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1102,587,2026-06-23,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1103,588,2026-06-23,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1104,532,2026-06-26,CAT,,Carreta Itaqua,,saida_cliente,,Envio para cliente,,,,
1105,533,2026-06-26,CAT,,Carreta Itaqua,,saida_cliente,,Envio para cliente,,,,
1106,513,2026-06-26,CAT,,P.S Santana,,saida_cliente,,Envio para cliente,,,,
1107,589,2026-06-26,P.S Santana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1108,586,2026-06-28,CAT,,CSI 24hrs,,saida_cliente,,Envio para cliente,,,,
1109,589,2026-06-28,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1110,590,2026-06-28,CSI 24hrs,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1111,535,2026-06-29,P.A Alvorada,,Upa Americana,,saida_cliente,,Envio para cliente,,,,
1112,585,2026-06-29,CAT,,P.A Alvorada,,saida_cliente,,Envio para cliente,,,,
1113,591,2026-06-29,Upa de Americana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1114,524,2026-07-03,CAT,,Hosp Geral de Arraial do Cabo (P),,saida_cliente,,Envio para cliente,,,,
1115,525,2026-07-03,CAT,,Hosp Geral de Arraial do Cabo (B),,saida_cliente,,Envio para cliente,,,,
1116,588,2026-07-03,CAT,,Hosp Geral de Arraial do Cabo (T),,saida_cliente,,Envio para cliente,,,,
1117,583,2026-07-03,CAT,,Hosp Geral de Arraial do Cabo (Rec RX),,saida_cliente,,Envio para cliente,,,,
1118,523,2026-07-04,CAT,,Humana Ibirapuera,,saida_cliente,,Envio para cliente,,,,
1119,592,2026-07-05,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1120,593,2026-07-05,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1121,594,2026-07-07,ADM - Samir,,Ubs Jundiapeba,,saida_cliente,,Envio para cliente,,,,
1122,595,2026-07-07,Ubs Jundiapeba,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1123,596,2026-07-07,R10,,Humana Ibirapuera,,retorno_manutencao,,Retorno de manutenção,,,,
1124,523,2026-07-07,Humana Ibirapuera,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1125,577,2026-07-17,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1126,565,2026-07-17,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1127,597,2026-07-17,HC Campo Limpo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1128,587,2026-07-17,CAT,,HC Campo Limpo,,saida_cliente,,Envio para cliente,,,,
1129,595,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1130,590,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1131,592,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1132,593,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1133,559,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1134,556,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1135,545,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1136,584,2026-07-18,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1137,527,2026-07-19,CAT,,Hosp Ipiranga,,saida_cliente,,Envio para cliente,,,,
1138,598,2026-07-19,Hosp Ipiranga,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1139,577,2026-07-19,CAT,,Policlinica de Bacaxa (P),,saida_cliente,,Envio para cliente,,,,
1140,565,2026-07-19,CAT,,Policlinica de Bacaxa (B),,saida_cliente,,Envio para cliente,,,,
1141,599,2026-07-19,Policlinica de Bacaxa,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1142,600,2026-07-19,Policlinica de Bacaxa,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1143,601,2026-07-19,Policlinica de Bacaxa,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1144,602,2026-07-19,Humana Verbo Divino,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1145,603,2026-07-20,Vera Cruz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1146,578,2026-07-20,CAT,,Vera Cruz,,saida_cliente,,Envio para cliente,,,,
1147,566,2026-07-25,CAT,,cs24hrs,,saida_cliente,,Envio para cliente,,,,
1148,604,2026-07-25,cs24hrs,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1149,578,2026-07-24,Vera Cruz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1150,584,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1151,595,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1152,593,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1153,590,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1154,592,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1155,556,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1156,559,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1157,545,2026-08-01,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1158,546,2026-08-01,CAT,,HM Cubatão,,saida_cliente,,Envio para cliente,,,,
1159,605,2026-08-01,HM Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1160,580,2026-08-02,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1161,536,2026-08-02,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1162,606,2026-08-02,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1163,601,2026-08-02,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1164,543,2026-08-03,CAT,,Mercadão -  Av. Santos drumont  - Loja 3,,saida_cliente,,Envio para cliente,,,,
1165,607,2026-08-03,CAT,,Mercadão - Rua Cypriano Barata - Loja 6,,saida_cliente,,Envio para cliente,,,,
1166,544,2026-08-03,CAT,,Mercadão - Rod. Arivaldo de Almeida - Loja 1,,saida_cliente,,Envio para cliente,,,,
1167,539,2026-08-03,CAT,,Mercadão - Cotia - Loja 2,,saida_cliente,,Envio para cliente,,,,
1168,605,2026-08-05,CAT,,Mercadão - M'Boi Mirim,,saida_cliente,,Envio para cliente,,,,
1169,608,2026-08-07,CAT,,Hosp De Americana,,saida_cliente,,Envio para cliente,,,,
1170,609,2026-08-07,Hosp De Americana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1171,571,2026-08-11,CAT,,"Mercadão - Av Dr. Roberto de Almeida Vinhas, 8969, Praia Grande - Loja 5",,saida_cliente,,Envio para cliente,,,,
1172,580,2026-08-11,CAT,,"Mercadão - Av Jaime de Castro s/n, Itanhaem, Loja 8",,saida_cliente,,Envio para cliente,,,,
1173,536,2026-08-11,CAT,,"Mercadão - R. Professor Teresinha rodruigues kaliz, Peruibe 881 - loja - 4",,saida_cliente,,Envio para cliente,,,,
1174,610,2026-08-11,CAT,,"Mercadão -  Av. Monteiro Lobato, 5000, Mongagua, Loja 10",,saida_cliente,,Envio para cliente,,,,
1175,611,2026-08-11,P.A Macedônia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1176,589,2026-08-11,CAT,,P.A Macedônia,,saida_cliente,,Envio para cliente,,,,
1177,559,2026-08-07,CAT,,Escritorio 2,,saida_cliente,,Envio para cliente,,,,
1178,612,2026-08-15,HM Brasilandia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1179,613,2026-08-15,Hosp Bela Vista,,HM Brasilandia,,saida_cliente,,Envio para cliente,,,,
1180,556,2026-08-14,CAT,,Jundiapeba,,saida_cliente,,Envio para cliente,,,,
1181,614,2026-08-16,Esp Capão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1182,611,2026-08-16,CAT,,Esp Capão,,saida_cliente,,Envio para cliente,,,,
1183,615,2026-08-21,Ama Esp Sta Cecilia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1184,616,2026-08-21,Ama Esp Sta Cecilia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1185,584,2026-08-19,CAT,,Bertioga - 4id (e),,saida_cliente,,Envio para cliente,,,,
1186,617,2026-08-21,CAT,,Hosp Geral de Arraial do Cabo (P),,saida_cliente,,Envio para cliente,,,,
1187,618,2026-08-21,CAT,,Hosp Geral Arraial do Cabo (P),,saida_cliente,,Envio para cliente,,,,
1188,619,2026-08-23,Arraial,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1189,524,2026-08-22,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1190,525,2026-08-22,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1191,620,2026-08-25,Upa Jordanesia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1192,621,2026-08-30,Mercadão-Pirajussara,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1193,525,2026-08-30,CAT,,Mercadão-Pirajussara,,saida_cliente,,Envio para cliente,,,,
1194,622,2026-08-31,Miracatu,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1195,593,2026-08-30,CAT,,Miracatu,,saida_cliente,,Envio para cliente,,,,
1196,591,2026-09-06,Vera Cruz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1197,616,2026-09-06,CAT,,Vera Cruz,,saida_cliente,,Envio para cliente,,,,
1198,623,2026-09-05,São Luis,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1199,524,2026-09-05,CAT,,São Luis,,saida_cliente,,Envio para cliente,,,,
1200,595,2026-09-11,CAT,,Samir - Guarulhos - HMU,,saida_cliente,,Envio para cliente,,,,
1201,624,2026-09-11,CAT,,Samir - Guarulhos - HMU,,saida_cliente,,Envio para cliente,,,,
1202,625,2026-09-11,CAT,,Samir - Guarulhos - HMU,,saida_cliente,,Envio para cliente,,,,
1203,599,2026-09-10,CAT,,RD - Hosp da Criança e ado. GRU,,saida_cliente,,Envio para cliente,,,,
1204,620,2026-09-10,CAT,,RD - Hosp da Criança e ado. GRU,,saida_cliente,,Envio para cliente,,,,
1205,545,2026-09-10,CAT,,RD - Hosp da Criança e ado. GRU,,saida_cliente,,Envio para cliente,,,,
1206,619,2026-09-15,CAT,,Hora Certa Cidade Ademar - 4id,,saida_cliente,,Envio para cliente,,,,
1207,600,2026-09-18,CAT,,Miracatu,,saida_cliente,,Envio para cliente,,,,
1208,626,2026-09-20,CAT,,Joamar,,saida_cliente,,Envio para cliente,,,,
1209,516,2026-09-20,Joamar,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1210,601,2026-09-21,CAT,,HM Brasilandia - Samir,,saida_cliente,,Envio para cliente,,,,
1211,601,2026-09-25,HM Brasilandia - Samir,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1212,615,2026-09-25,CAT,,HM Brasilandia - Samir,,saida_cliente,,Envio para cliente,,,,
1213,627,2026-09-26,CAT,,Samir - Guarulhos - HMU,,saida_cliente,,Envio para cliente,,,,
1214,578,2026-09-26,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1215,601,2026-09-26,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1216,591,2026-09-26,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1217,621,2026-09-26,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1218,628,2026-09-27,CAT,,Americana,,saida_cliente,,Envio para cliente,,,,
1219,608,2026-09-27,Americana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1220,629,2026-10-04,CAT,,RJ - São Gonçalo,,saida_cliente,,Envio para cliente,,,,
1221,630,2026-10-04,CAT,,RJ Saõ Gonçalo,,saida_cliente,,Envio para cliente,,,,
1222,631,2026-09-29,CAT,,Wamberto dias,,saida_cliente,,Envio para cliente,,,,
1223,632,2026-10-04,Wamberto dias,,Hosp da criança e adolescente GRU,,saida_cliente,,Envio para cliente,,,,
1224,620,2026-10-04,Hosp da criança e adolescente GRU,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1225,601,2026-10-09,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1226,633,2026-10-09,São gonçalo,,R10,,envio_manutencao,,Envio para manutenção,,,,
1227,634,2026-10-09,,,R10,,envio_manutencao,,Envio para manutenção,,,,
1228,635,2026-10-09,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1229,625,2026-10-16,HMU,,Hosp de Francsico Morato,,saida_cliente,,Envio para cliente,,,,
1230,612,2026-10-16,Hosp de Francsico Morato,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1231,608,2026-10-17,CAT,,Mercadão - Registro,,saida_cliente,,Envio para cliente,,,,
1232,636,2026-10-17,Mercadão - Registro,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1233,637,2026-10-19,Atix,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1234,549,2026-10-19,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1235,633,2026-10-19,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1236,578,2026-10-19,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1237,591,2026-10-19,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1238,547,2026-10-20,CAT,,Hospital Pimentas,,saida_cliente,,Envio para cliente,,,,
1239,622,2026-10-20,CAT,,Samir - Rondonia,,saida_cliente,,Envio para cliente,,,,
1240,592,2026-10-20,CAT,,Samir - Rondonia,,saida_cliente,,Envio para cliente,,,,
1241,638,2026-10-23,CAT,,Porsche - Matriz,,saida_cliente,,Envio para cliente,,,,
1242,639,2026-10-25,O.S Manutenção,,Biritiba Mirim,,saida_cliente,,Envio para cliente,,,,
1243,640,2026-10-25,Biritiba Mirim,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1244,612,2026-10-25,CAT,,HMU-Samir-Gru,,saida_cliente,,Envio para cliente,,,,
1245,516,2026-10-26,O.S Manutenção,,Saquarema - Samir - (B),,retorno_manutencao,,Retorno de manutenção,,,,
1246,598,2026-10-26,O.S Manutenção,,Saquarema - Samir - (P),,retorno_manutencao,,Retorno de manutenção,,,,
1247,604,2026-10-26,O.S Manutenção,,Hisa,,retorno_manutencao,,Retorno de manutenção,,,,
1248,639,2026-10-30,Biritiba Mirim,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1249,641,2026-10-30,CAT,,Biritiba Mirim,,saida_cliente,,Envio para cliente,,,,
1250,640,2026-10-31,CAT,,HC Campo Limpo,,saida_cliente,,Envio para cliente,,,,
1251,635,2026-10-31,CAT,,Mercadão - Itanhem,,saida_cliente,,Envio para cliente,,,,
1252,580,2026-10-31,Mercadão - Itanhem,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1253,587,2026-10-31,CAT,,Juquitiba,,saida_cliente,,Envio para cliente,,,,
1254,642,2026-10-31,CAT,,Juquitiba,,saida_cliente,,Envio para cliente,,,,
1255,643,2026-11-01,Juquitiba (p),,CAT,,retorno_cliente,,Retorno de cliente,,,,
1256,644,2026-11-01,Juquitiba (b),,CAT,,retorno_cliente,,Retorno de cliente,,,,
1257,645,2026-11-01,CAT,,AES (São Bernado),,saida_cliente,,Envio para cliente,,,,
1258,515,2026-11-06,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1259,646,2026-11-07,CAT,,Figueira Grande,,saida_cliente,,Envio para cliente,,,,
1260,647,2026-11-07,Figueira Grande,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1261,639,2026-11-10,CAT,,Hisa,,saida_cliente,,Envio para cliente,,,,
1262,648,2026-11-14,Humana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1263,649,2026-11-16,CAT - 4id hisa,,o.s Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1264,650,2026-11-16,CAT - 4id hisa,,o.s Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1265,651,2026-11-16,CAT - Bertioga,,o.s Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1266,620,2026-11-16,CAT-RD,,o.s Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1267,652,2026-11-21,CAT,,Samir - Espirito Santo  (BK),,saida_cliente,,Envio para cliente,,,,
1268,653,2026-11-21,CAT,,Samir - Espirito Santo,,saida_cliente,,Envio para cliente,,,,
1269,601,2026-11-21,CAT,,HM Brasilandia - Samir,,saida_cliente,,Envio para cliente,,,,
1270,654,2026-11-22,CAT,,Jacanã,,saida_cliente,,Envio para cliente,,,,
1271,655,2026-11-22,Jacanã,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1272,647,2026-11-24,CAT,,Mercadão - Praia Grande,,saida_cliente,,Envio para cliente,,,,
1273,571,2026-11-24,Mercadão Praia Grande,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1274,623,2026-11-29,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1275,571,2026-11-29,R10,,Mercadão Santos,,saida_cliente,,Envio para cliente,,,,
1276,580,2026-12-05,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1277,607,2026-12-05,Mercadão - Santos,,R10,,envio_manutencao,,Envio para manutenção,,,,
1278,571,2026-12-05,CAT,,Mercadão - Santos,,saida_cliente,,Envio para cliente,,,,
1279,531,2026-12-06,CAT,,Porsche - Florianopolis,,saida_cliente,,Envio para cliente,,,,
1280,529,2026-12-06,CAT,,Porsche - Florianopolis,,saida_cliente,,Envio para cliente,,,,
1281,656,2026-12-06,CAT,,Porsche - Florianopolis,,saida_cliente,,Envio para cliente,,,,
1282,657,2026-12-06,r10,,Mercadão - Pirajussara,,saida_cliente,,Envio para cliente,,,,
1283,658,2026-12-06,Mercadão - Pirajussara,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1284,658,2026-12-07,CAT,,Mercadão - Pirajussara,,saida_cliente,,Envio para cliente,,,,
1285,657,2026-12-07,Mercadão - Pirajussara,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1286,659,2026-12-08,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1287,580,2026-12-08,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1288,660,2026-12-11,CAT,,AES (São Bernado),,saida_cliente,,Envio para cliente,,,,
1289,584,2026-12-12,CAT,,Jaçanã,,saida_cliente,,Envio para cliente,,,,
1290,623,2026-12-14,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1291,661,2026-12-14,HM Brasilandia - Samir,,R10,,envio_manutencao,,Envio para manutenção,,,,
