id,equipamento_id,data_movimentacao,origem_local,origem_unidade,destino_local,destino_unidade,tipo_movimento,responsavel,observacoes,contador_mono_anterior,contador_mono_novo,contador_color_anterior,contador_color_novo
1292,662,2026-12-19,CAT,,Upa Sta Helena,,saida_cliente,,Envio para cliente,,,,
1293,620,2026-12-19,CAT,,Upa Sta Helena,,saida_cliente,,Envio para cliente,,,,
1294,663,2026-12-19,CAT,,Upa Samarino,,saida_cliente,,Envio para cliente,,,,
1295,664,2026-12-19,CAT,,Upa Samarino,,saida_cliente,,Envio para cliente,,,,
1296,665,2026-12-20,Galpão Samir,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1297,591,2026-12-21,CAT,,Vera Cruz (n),,saida_cliente,,Envio para cliente,,,,
1298,666,2026-12-21,CAT,,RENCH - Estoque,,saida_cliente,,Envio para cliente,,,,
1299,667,2026-12-21,CAT,,RENCH - Estoque,,saida_cliente,,Envio para cliente,,,,
1300,654,2026-12-21,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1301,623,2026-12-21,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1302,648,2026-12-28,CAT,,Humana,,saida_cliente,,Envio para cliente,,,,
1303,668,2026-12-28,CAT,,Araguaya,,saida_cliente,,Envio para cliente,,,,
1304,669,2026-12-28,CAT,,Porsche MATRIZ,,saida_cliente,,Envio para cliente,,,,
1305,670,2026-12-28,Araguaya,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1306,671,2026-12-28,Araguaya,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1307,672,2026-01-03,Porsche Matriz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1308,636,2026-01-04,CAT,,Hosp Israelita Albert Sabin - Samir Rj,,saida_cliente,,Envio para cliente,,,,
1309,673,2026-01-04,CAT,,Hosp Israelita Albert Sabin - Samir Rj,,saida_cliente,,Envio para cliente,,,,
1310,674,2026-01-05,CAT,,Campo Limpo Paulista,,saida_cliente,,Envio para cliente,,,,
1311,675,2026-01-05,Campo Limpo Paulista,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1312,580,2026-01-08,CAT,,HM Cubatão,,saida_cliente,,Envio para cliente,,,,
1313,546,2026-01-08,HM Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1314,607,2026-12-08,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1315,676,2026-01-15,JD Angela,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1316,607,2026-01-15,CAT,,JD Angela,,saida_cliente,,Envio para cliente,,,,
1317,677,2026-01-16,HM Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1318,575,2026-01-16,CAT,,HM Cubatão,,saida_cliente,,Envio para cliente,,,,
1319,678,2026-01-19,CAT,,Hosp Nelson Sales US - RJ laudo,,saida_cliente,,Envio para cliente,,,,
1320,679,2026-01-19,CAT,,Hosp Nelson Sales US - RJ Imagem,,saida_cliente,,Envio para cliente,,,,
1321,680,2026-01-24,CAT,,RX de Amparo,,saida_cliente,,Envio para cliente,,,,
1322,681,2026-01-24,RX Amparo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1323,682,2026-01-27,CAT,,Hosp Materno Infantil - ES (P),,saida_cliente,,Envio para cliente,,,,
1324,683,2026-01-27,CAT,,Hosp Materno Infantil - ES (B),,saida_cliente,,Envio para cliente,,,,
1325,654,2026-01-31,CAT,,Hora Certa Cidade Ademar,,saida_cliente,,Envio para cliente,,,,
1326,619,2026-01-31,Hora Certa Cidade Ademar,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1327,675,2026-02-01,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1328,684,2026-02-01,CAT,,r10,,envio_manutencao,,Envio para manutenção,,,,
1329,676,2026-02-01,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1330,685,2026-02-02,CAT,,Mercadão Registro,,saida_cliente,,Envio para cliente,,,,
1331,608,2026-02-02,Mercadão Registro,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1332,665,2026-02-05,CAT,,Hora Certa Cidade Ademar,,saida_cliente,,Envio para cliente,,,,
1333,654,2026-02-05,Hora Certa Cidade Ademar,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1334,686,2026-02-10,CAT,,Ama Capão,,saida_cliente,,Envio para cliente,,,,
1335,687,2026-02-10,Ama Capão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1336,688,2026-02-14,CAT,,Vila Suissa,,saida_cliente,,Envio para cliente,,,,
1337,689,2026-02-15,R10,,HM Cubatão,,saida_cliente,,Envio para cliente,,,,
1338,580,2026-02-15,HM Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1339,670,2026-02-16,CAT,,Porsche Matriz,,saida_cliente,,Envio para cliente,,,,
1340,523,2026-02-16,CAT,,Humana Verbo,,saida_cliente,,Envio para cliente,,,,
1341,551,2026-02-16,CAT,,Humana Ibirapuera,,saida_cliente,,Envio para cliente,,,,
1342,690,2026-02-16,Humana Ibirapuera,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1343,691,2026-03-04,CAT,,Policlinica de Saquarema,,saida_cliente,,Envio para cliente,,,,
1344,692,2026-03-04,CAT,,Policlinica de Saquarema,,saida_cliente,,Envio para cliente,,,,
1345,565,2026-03-04,Policlinica de Saquarema,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1346,577,2026-03-04,Policlinica de Saquarema,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1347,693,2026-03-15,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1348,517,2026-03-15,CAT,,R10 (emprestada ),,envio_manutencao,,Envio para manutenção,,,,
1349,694,2026-03-16,PS Santana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1350,601,2026-03-16,CAT,,PS Santana,,saida_cliente,,Envio para cliente,,,,
1351,695,2026-03-19,CAT,,Humana Verbo Divino,,saida_cliente,,Envio para cliente,,,,
1352,522,2026-03-20,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1353,696,2026-03-20,Atix,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1354,697,2026-03-21,CAT,,HMU-Samir-Gru,,saida_cliente,,Envio para cliente,,,,
1355,698,2026-03-21,HMU-Samir-Gru,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1356,699,2026-03-28,CAT,,Amparo - US,,saida_cliente,,Envio para cliente,,,,
1357,700,2026-04-02,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1358,701,2026-04-03,CAT,,URSI Santana/Jaçanã Samir Teste Ergometrico,,saida_cliente,,Envio para cliente,,,,
1359,619,2026-04-08,CAT,,URSI Santana/Jaçanã Samir -Eletro,,saida_cliente,,Envio para cliente,,,,
1360,577,2026-04-10,CAT,,AES - São Caetano do Sul,,saida_cliente,,Envio para cliente,,,,
1361,601,2026-04-15,PS Santana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1362,614,2026-04-15,CAT,,PS Santana,,saida_cliente,,Envio para cliente,,,,
1363,702,2026-04-19,CAT,,Humana Ibirapuera,,saida_cliente,,Envio para cliente,,,,
1364,703,2026-04-20,Aes Brasilandia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1365,565,2026-04-20,CAT,,Aes Brasilandia,,saida_cliente,,Envio para cliente,,,,
1366,699,2026-04-23,Amparo US,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1367,704,2026-04-23,CAT,,Amparo - US,,saida_cliente,,Envio para cliente,,,,
1368,546,2026-04-26,CAT,,Amparo - US,,saida_cliente,,Envio para cliente,,,,
1369,681,2026-04-30,Ama Capão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1370,705,2026-04-30,CAT,,Ama Capão,,saida_cliente,,Envio para cliente,,,,
1371,601,2026-05-03,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1372,513,2026-05-03,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1373,690,2026-05-03,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1374,706,2026-05-13,,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1375,699,2026-05-13,,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1376,707,2026-05-13,,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1377,708,2026-05-13,RX Figueira - RJ,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1378,709,2026-05-13,CAT,,RX P.S Figuera  - Arraial do Cabo,,saida_cliente,,Envio para cliente,,,,
1379,707,2026-05-15,CAT,,AES São Bernado,,saida_cliente,,Envio para cliente,,,,
1380,588,2026-05-15,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1381,710,2026-05-15,CAT,,Hosp Geral de Arraial do Cabo USG,,saida_cliente,,Envio para cliente,,,,
1382,711,2026-05-15,Hosp Geral de Arraial do Cabo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1383,699,2026-05-15,CAT,,Hosp Geral de Arraial do Cabo - Rec Raiox,,saida_cliente,,Envio para cliente,,,,
1384,647,2026-05-15,Mercadão Praia Grande,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1385,712,2026-05-15,CAT,,Mercadão Praia Grande,,saida_cliente,,Envio para cliente,,,,
1386,706,2026-05-17,CAT,,Upa Jaçanã,,saida_cliente,,Envio para cliente,,,,
1387,584,2026-05-17,UPA Jaçanã,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1388,713,2026-05-17,Fabiana - Araguaya,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1389,513,2026-05-17,CAT,,Fabiana - Araguaya,,saida_cliente,,Envio para cliente,,,,
1390,714,2026-05-24,CAT,,Mercadão Morumbi,,saida_cliente,,Envio para cliente,,,,
1391,715,2026-05-27,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1392,716,2026-05-27,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1393,651,2026-05-27,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1394,717,2026-05-27,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1395,718,2026-05-27,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1396,719,2026-05-28,O.S Manutenção,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1397,720,2026-05-29,CAT,,Hosp De Americana,,saida_cliente,,Envio para cliente,,,,
1398,721,2026-05-29,Hosp De Americana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1399,690,2026-06-01,CAT,,Hosp De Amparo,,saida_cliente,,Envio para cliente,,,,
1400,722,2026-06-01,Hosp De Amparo,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1401,723,2026-06-04,CAT,,Porsche Porto Alegre,,saida_cliente,,Envio para cliente,,,,
1402,724,2026-06-04,CAT,,Porsche Porto Alegre,,saida_cliente,,Envio para cliente,,,,
1403,703,2026-06-05,CAT,,Policlinica Saquarema,,saida_cliente,,Envio para cliente,,,,
1404,719,2026-06-05,CAT,,Policlinica de Saquarema (BK),,saida_cliente,,Envio para cliente,,,,
1405,725,2026-06-12,CAT,,Porsche Matriz,,saida_cliente,,Envio para cliente,,,,
1406,726,2026-06-12,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1407,522,2026-06-12,Atix,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1408,727,2026-06-14,CAT,,HM Brasilandia,,saida_cliente,,Envio para cliente,,,,
1409,613,2026-06-14,HM Brasilandia,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1410,728,2026-06-14,CAT,,HMU-Samir-Gru,,retorno_cliente,,Retorno de cliente,,,,
1411,729,2026-06-14,HMU-Samir-Gru,,R10,,retorno_cliente,,Retorno de cliente,,,,
1412,533,2026-06-15,CAT,,Aes Brasilandia,,saida_cliente,,Envio para cliente,,,,
1413,722,2026-06-20,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1414,730,2026-06-17,Atix,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1415,731,2026-06-20,CAT,,Araguaya,,saida_cliente,,Envio para cliente,,,,
1416,522,2026-06-20,CAT,,Araguaya,,saida_cliente,,Envio para cliente,,,,
1417,577,2026-06-21,CAT,,Upa Dona Rosa (Americana),,saida_cliente,,Envio para cliente,,,,
1418,732,2026-06-25,CAT,,Hosp da criança e adolescente GRU,,saida_cliente,,Envio para cliente,,,,
1419,545,2026-06-25,Hosp da criança e adolescente GRU,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1420,733,2026-06-26,CAT,,Porsche Matriz,,saida_cliente,,Envio para cliente,,,,
1421,734,2026-06-26,Porsche Matriz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1422,711,2026-06-26,CAT,,Hisa,,saida_cliente,,Envio para cliente,,,,
1423,735,2026-06-27,CAT,,Samir São Roque,,saida_cliente,,Envio para cliente,,,,
1424,736,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1425,737,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1426,738,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1427,739,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1428,740,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1429,741,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1430,742,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1431,743,2026-07-08,CAT,,Piaui,,saida_cliente,,Envio para cliente,,,,
1432,744,2026-07-10,CAT,,Hosp De Cubatão,,saida_cliente,,Envio para cliente,,,,
1433,745,2026-07-10,Hosp De Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1434,746,2026-07-10,CAT,,Hosp De Cubatão,,saida_cliente,,Envio para cliente,,,,
1435,747,2026-07-10,Hosp De Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1436,748,2026-07-15,CAT,,Policlinica de Saquarema (P),,saida_cliente,,Envio para cliente,,,,
1437,749,2026-07-15,CAT,,Policlinica de Saquarema (B),,saida_cliente,,Envio para cliente,,,,
1438,750,2026-07-17,Hosp de Cubatão,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1439,692,2026-07-17,CAT,,Hosp De Cubatão,,saida_cliente,,Envio para cliente,,,,
1440,689,2026-07-20,Hosp De Cubatão,,Hosp Geral de Arraial do Cabo (B),,saida_cliente,,Envio para cliente,,,,
1441,751,2026-07-20,CAT,,PS Figueira,,saida_cliente,,Envio para cliente,,,,
1442,514,2026-07-22,Vila Dirce,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1443,601,2026-07-22,CAT,,Vila Dirce,,saida_cliente,,Envio para cliente,,,,
1444,752,2026-07-22,Porsche Matriz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1445,753,2026-07-22,CAT,,Porsche Matriz,,saida_cliente,,Envio para cliente,,,,
1446,518,2026-07-23,CAT,,Humana Verbo Divino,,saida_cliente,,Envio para cliente,,,,
1447,754,2026-07-23,Humana Verbo Divino,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1448,719,2026-07-23,CAT,,Hosp Pimentas,,saida_cliente,,Envio para cliente,,,,
1449,755,2026-07-23,Hosp Pimentas,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1450,644,2026-07-30,CAT,,Humana Ibirapuera,,saida_cliente,,Envio para cliente,,,,
1451,756,2026-07-30,Humana Ibirapura,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1452,722,2026-08-02,Atix,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1453,757,2026-08-02,CAT,,Atix,,saida_cliente,,Envio para cliente,,,,
1454,520,2026-08-05,CAT,,Pq Novo Sto Amaro (ADM),,saida_cliente,,Envio para cliente,,,,
1455,758,2026-08-05,Pq Novo Sto Amaro (ADM),,CAT,,retorno_cliente,,Retorno de cliente,,,,
1456,759,2026-08-06,CAT,,Hosp Francisco Morato,,saida_cliente,,Envio para cliente,,,,
1457,760,2026-08-06,CAT,,Micnet,,envio_manutencao,,Envio para manutenção,,,,
1458,561,2026-08-06,CAT,,Micnet,,envio_manutencao,,Envio para manutenção,,,,
1459,761,2026-08-06,CAT,,Humana Ibirapuera,,saida_cliente,,Envio para cliente,,,,
1460,762,2026-08-07,CAT,,Humana Pompeia,,saida_cliente,,Envio para cliente,,,,
1461,763,2026-08-07,CAT,,Humana Pompeia,,saida_cliente,,Envio para cliente,,,,
1462,764,2026-08-07,CAT,,Humana Pompeia,,saida_cliente,,Envio para cliente,,,,
1463,765,2026-08-09,Humana Verbo Divino,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1464,766,2026-08-09,CAT,,Humana Verbo Divino,,saida_cliente,,Envio para cliente,,,,
1465,520,2026-08-09,Pq Novo Sto Amaro (ADM),,CAT,,retorno_cliente,,Retorno de cliente,,,,
1466,767,2026-08-12,CAT,,Pq Novo Sto Amaro (ADM),,saida_cliente,,Envio para cliente,,,,
1467,768,2026-08-14,Humana Verbo Divino,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1468,549,2026-08-14,CAT,,Humana Verbo Divino,,saida_cliente,,Envio para cliente,,,,
1469,769,2026-08-16,CAT,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1470,770,2026-08-16,CAT,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1471,771,2026-08-16,CAT,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1472,772,2026-08-16,CAT,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1473,773,2026-08-16,CAT,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1474,697,2026-08-16,HMU Guarulhos,,Samir Piaui (Campo Maior),,saida_cliente,,Envio para cliente,,,,
1475,774,2026-08-16,CAT,,HMU-Samir-Gru,,saida_cliente,,Envio para cliente,,,,
1476,775,2026-08-21,CAT,,Vila Dirce,,saida_cliente,,Envio para cliente,,,,
1477,776,2026-08-21,Vila Dirce,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1478,777,2026-08-22,CAT,,Humana Magda Pompeia,,saida_cliente,,Envio para cliente,,,,
1479,778,2026-08-22,CAT,,Porsche Campinas,,saida_cliente,,Envio para cliente,,,,
1480,779,2026-08-22,CAT,,Porsche Campinas,,saida_cliente,,Envio para cliente,,,,
1481,780,2026-08-28,CAT,,Porsche Ribeirão Preto,,saida_cliente,,Envio para cliente,,,,
1482,781,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1483,675,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1484,760,2026-09-10,CAT,,Hospital Municipal de Quissamã RJ,,saida_cliente,,Envio para cliente,,,,
1485,782,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1486,560,2026-08-29,CAT,,CAT,,entrada_estoque,,Entrada equipamento,,,,
1487,783,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1488,784,2026-08-29,CAT,,CAT,,saida_cliente,,Envio para cliente,,,,
1489,688,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1490,785,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1491,786,2026-08-29,CAT,,Chavantes Samir,,saida_cliente,,Envio para cliente,,,,
1492,787,2026-08-30,CAT,,Juquitiba,,saida_cliente,,Envio para cliente,,,,
1493,556,2026-09-02,CAT,,Miracatu,,saida_cliente,,Envio para cliente,,,,
1494,692,2026-09-02,CAT,,Miracatu,,saida_cliente,,Envio para cliente,,,,
1495,600,2026-09-02,Miracatu,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1496,788,2026-09-02,Miracatu,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1497,562,2026-09-03,CAT,,"AES São Caetano  (Rua Rafael Corrêa Sampaio,361)",,saida_cliente,,Envio para cliente,,,,
1498,555,2026-09-03,CAT,,"AES São Caetano  (Rua Rafael Corrêa Sampaio,361)",,saida_cliente,,Envio para cliente,,,,
1499,568,2026-09-04,CAT,,Hospital Do Ipiranga,,saida_cliente,,Envio para cliente,,,,
1500,527,2026-09-04,Hospital do Ipiranga,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1501,789,2026-09-05,CAT,,Amparo,,saida_cliente,,Envio para cliente,,,,
1502,790,2026-09-06,CAT,,Mercadão Mongagua,,saida_cliente,,Envio para cliente,,,,
1503,610,2026-09-06,Mercadão Mongagua,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1504,756,2026-09-06,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1505,601,2026-09-06,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1506,754,2026-09-06,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1507,520,2026-09-09,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1508,518,2026-09-09,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1509,791,2026-09-10,CAT,,Hospital Municipal de Quissamã RJ,,saida_cliente,,Envio para cliente,,,,
1510,616,2026-09-13,Vera Cruz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1511,754,2026-09-13,CAT,,Vera Cruz,,saida_cliente,,Envio para cliente,,,,
1512,562,2026-09-14,"AES São Caetano  (Rua Rafael Corrêa Sampaio,361)",,CAT,,retorno_cliente,,Retorno de cliente,,,,
1513,593,2026-09-14,CAT,,"AES São Caetano  (Rua Rafael Corrêa Sampaio,361)",,saida_cliente,,Envio para cliente,,,,
1514,610,2026-09-18,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1515,788,2026-09-19,CAT,,Hosp Dia São Matheus AES,,saida_cliente,,Envio para cliente,,,,
1516,792,2026-09-24,Porsche Matriz,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1517,793,2026-09-24,CAT,,Porsche Matriz,,saida_cliente,,Envio para cliente,,,,
1518,794,2026-09-24,R10,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1519,601,2026-09-25,CAT,,Upa Americana,,saida_cliente,,Envio para cliente,,,,
1520,795,2026-09-25,Upa Americana,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1521,796,2026-09-26,R10,,HMU-Samir-Gru,,saida_cliente,,Envio para cliente,,,,
1522,797,2026-09-26,HMU-Samir-Gru,,cat,,retorno_cliente,,Retorno de cliente,,,,
1523,797,2026-10-01,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1524,798,2026-10-01,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1525,799,2026-10-01,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1526,800,2026-10-01,CAT,,Upa Alto da Ponte São José do Campos,,saida_cliente,,Envio para cliente,,,,
1527,801,2026-10-04,,,CAT,,retorno_manutencao,,Retorno de manutenção,,,,
1528,608,2026-10-04,Mercadão Praia Grande,,CAT,,retorno_cliente,,Retorno de cliente,,,,
1529,728,2026-10-04,CAT,,Mercadão Praia Grande,,saida_cliente,,Envio para cliente,,,,
1530,532,2026-10-04,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1531,802,2026-10-04,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1532,747,2026-10-04,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1533,803,2026-10-04,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1534,545,2026-10-04,CAT,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1535,804,2026-10-08,CAT,,Araguaya,,saida_cliente,,Envio para cliente,,,,
1536,608,2026-10-08,CAT,,R10,,envio_manutencao,,Envio para manutenção,,,,
1537,722,2026-10-11,Humana Verbo Divino,,R10,,envio_manutencao,,Envio para manutenção,,,,
1538,805,2026-10-11,Porsche Campinas,,R10,,envio_manutencao,,Envio para manutenção,,,,
1539,540,2026-10-11,Porsche Rio,,R10,,envio_manutencao,,Envio para manutenção,,,,
1540,806,2026-10-11,CAT,,Hora certa Cidade Ademar,,saida_cliente,,Envio para cliente,,,,
1541,665,2026-10-11,Hora Certa Cidade Ademar,,O.S Manutenção,,envio_manutencao,,Envio para manutenção,,,,
1542,807,2026-10-12,Mercadão Guaruja,,R10,,envio_manutencao,,Envio para manutenção,,,,
1543,712,2026-10-12,CAT,,Mercadão Guaruja,,saida_cliente,,Envio para cliente,,,,
1544,808,2026-10-16,Samir Escritorio,,R10,,retorno_cliente,,Retorno de cliente,,,,
1545,518,2026-10-16,CAT,,Samir Escritorio,,saida_cliente,,Envio para cliente,,,,
1546,755,2026-10-18,CAT,,URSI ZN,,saida_cliente,,Envio para cliente,,,,
1547,619,2026-10-18,URSI ZN,,CAT,,retorno_cliente,,Retorno de cliente,,,,
